train\images\test3_sec1100.jpg,744,769,894,913,car
train\images\test3_sec1100.jpg,1724,812,1819,928,bike
train\images\test3_sec1100.jpg,1877,849,1984,961,bike
train\images\test3_sec1100.jpg,2347,952,2429,1099,bike
train\images\test3_sec1100.jpg,244,684,320,791,bike
train\images\test3_sec1100.jpg,952,873,1236,1032,car
train\images\test3_sec1110.jpg,1312,1172,1883,1523,car
train\images\test3_sec1110.jpg,1886,989,2078,1184,bike
train\images\test3_sec1110.jpg,1727,803,1843,931,bike
train\images\test3_sec1110.jpg,1871,858,2005,958,bike
train\images\test3_sec1110.jpg,1321,739,1382,876,bike
train\images\test3_sec1110.jpg,1120,583,1282,687,car
train\images\test3_sec1110.jpg,937,800,1169,980,car
train\images\test3_sec1110.jpg,812,885,897,1041,bike
train\images\test3_sec1110.jpg,824,726,912,861,bike
train\images\test3_sec1110.jpg,143,513,302,650,bus
train\images\test3_sec1110.jpg,351,696,421,812,bike
train\images\test3_sec1110.jpg,436,580,516,656,bike
train\images\test3_sec1110.jpg,827,556,891,626,bike
train\images\test3_sec1110.jpg,723,1236,909,1505,bike
train\images\test3_sec1110.jpg,2350,925,2426,1102,bike
train\images\test3_sec1110.jpg,961,662,1129,791,car
train\images\test3_sec1110.jpg,366,586,406,659,bike
train\images\test3_sec1120.jpg,1263,968,1422,1169,bike
train\images\test3_sec1120.jpg,1044,720,1111,861,bike
train\images\test3_sec1120.jpg,1044,571,1196,720,minitruck
train\images\test3_sec1120.jpg,1318,705,1385,836,bike
train\images\test3_sec1120.jpg,1715,809,1831,934,bike
train\images\test3_sec1120.jpg,1871,845,2014,961,bike
train\images\test3_sec1120.jpg,2359,934,2426,1099,bike
train\images\test3_sec1120.jpg,665,1010,796,1196,bike
train\images\test3_sec1120.jpg,378,644,549,806,car
train\images\test3_sec1120.jpg,192,601,284,681,car
train\images\test3_sec1120.jpg,574,806,699,946,bike
train\images\test3_sec1120.jpg,442,827,546,971,bike
train\images\test3_sec1120.jpg,818,559,897,641,bike
train\images\test3_sec1120.jpg,1099,1264,1291,1483,bike
train\images\test3_sec1120.jpg,122,546,158,610,bike
train\images\test3_sec1120.jpg,384,504,519,632,van
train\images\test3_sec1130.jpg,2210,1117,2399,1319,bike
train\images\test3_sec1130.jpg,1703,964,1886,1172,bike
train\images\test3_sec1130.jpg,1205,830,1346,1001,bike
train\images\test3_sec1130.jpg,1721,803,1837,925,bike
train\images\test3_sec1130.jpg,1880,855,2017,961,bike
train\images\test3_sec1130.jpg,2353,940,2426,1102,bike
train\images\test3_sec1130.jpg,1047,644,1111,739,bike
train\images\test3_sec1130.jpg,397,501,519,641,van
train\images\test3_sec1130.jpg,525,601,574,696,bike
train\images\test3_sec1130.jpg,1306,739,1367,855,bike
train\images\test3_sec1130.jpg,146,571,174,647,bike
train\images\test3_sec1130.jpg,1691,1334,2356,1523,car
train\images\test3_sec1140.jpg,1419,1074,1605,1303,bike
train\images\test3_sec1140.jpg,2426,1218,2640,1438,bike
train\images\test3_sec1140.jpg,2335,934,2429,1099,bike
train\images\test3_sec1140.jpg,1987,971,2158,1163,bike
train\images\test3_sec1140.jpg,1654,943,1837,1138,bike
train\images\test3_sec1140.jpg,1022,733,1141,873,bike
train\images\test3_sec1140.jpg,906,726,1016,864,bike
train\images\test3_sec1140.jpg,824,516,1071,696,van
train\images\test3_sec1140.jpg,467,565,595,662,car
train\images\test3_sec1140.jpg,363,537,464,623,van
train\images\test3_sec1140.jpg,424,763,586,916,car
train\images\test3_sec1140.jpg,870,870,998,1041,bike
train\images\test3_sec1140.jpg,1272,723,1388,855,bike
train\images\test3_sec1140.jpg,1718,803,1825,925,bike
train\images\test3_sec1140.jpg,1883,842,1999,964,bike
train\images\test3_sec1140.jpg,1373,858,1492,989,bike
train\images\test3_sec1140.jpg,232,543,375,723,van
train\images\test3_sec1150.jpg,1596,903,2029,1251,minitruck
train\images\test3_sec1150.jpg,1108,791,1425,998,minitruck
train\images\test3_sec1150.jpg,863,833,958,1013,bike
train\images\test3_sec1150.jpg,2350,922,2420,1108,bike
train\images\test3_sec1150.jpg,2423,1108,2588,1291,bike
train\images\test3_sec1150.jpg,2371,1349,2603,1520,bike
train\images\test3_sec1150.jpg,494,580,540,653,bike
train\images\test3_sec1150.jpg,943,729,1053,864,bike
train\images\test3_sec1150.jpg,805,711,857,864,bike
train\images\test3_sec1150.jpg,1202,705,1324,791,bike
train\images\test3_sec1150.jpg,1065,693,1199,791,bike
train\images\test3_sec1150.jpg,879,641,937,757,bike
train\images\test3_sec1150.jpg,754,632,818,726,bike
train\images\test3_sec1150.jpg,363,537,403,601,bike
train\images\test3_sec1160.jpg,1688,992,1880,1209,bike
train\images\test3_sec1160.jpg,1913,897,2072,1068,bike
train\images\test3_sec1160.jpg,2261,1148,2445,1358,bike
train\images\test3_sec1160.jpg,1526,1358,1810,1520,bike
train\images\test3_sec1160.jpg,583,971,726,1181,bike
train\images\test3_sec1160.jpg,464,818,546,968,bike
train\images\test3_sec1160.jpg,827,836,915,983,bike
train\images\test3_sec1160.jpg,1214,702,1312,836,bike
train\images\test3_sec1160.jpg,891,720,976,836,bike
train\images\test3_sec1160.jpg,290,690,369,781,bike
train\images\test3_sec1160.jpg,500,589,570,665,bike
train\images\test3_sec1160.jpg,1724,803,1840,931,bike
train\images\test3_sec1160.jpg,2344,919,2420,1105,bike
train\images\test3_sec1160.jpg,833,562,882,635,bike
train\images\test3_sec1160.jpg,1312,650,1370,772,bike
train\images\test3_sec1160.jpg,720,910,821,1087,bike
train\images\test3_sec1170.jpg,1279,665,2335,1331,bus
train\images\test3_sec1170.jpg,1593,1349,1837,1523,bike
train\images\test3_sec1170.jpg,2353,931,2432,1102,bike
train\images\test3_sec1170.jpg,1053,888,1153,1059,bike
train\images\test3_sec1170.jpg,1132,717,1233,852,bike
train\images\test3_sec1170.jpg,931,693,1028,827,bike
train\images\test3_sec1170.jpg,863,800,925,946,bike
train\images\test3_sec1170.jpg,281,540,357,592,car
train\images\test3_sec1170.jpg,833,565,885,629,bike
train\images\test3_sec1170.jpg,979,855,1050,1001,bike
train\images\test3_sec1170.jpg,226,513,268,568,bike
train\images\test3_sec1180.jpg,995,1108,2472,1523,bus
train\images\test3_sec1180.jpg,1327,815,1541,992,bike
train\images\test3_sec1180.jpg,1721,803,1834,925,bike
train\images\test3_sec1180.jpg,1880,849,1996,961,bike
train\images\test3_sec1180.jpg,2179,922,2347,1099,bike
train\images\test3_sec1180.jpg,2350,928,2429,1099,bike
train\images\test3_sec1180.jpg,1160,925,1279,1096,bike
train\images\test3_sec1180.jpg,1056,885,1141,1062,bike
train\images\test3_sec1180.jpg,522,592,635,671,car
train\images\test3_sec1180.jpg,335,693,412,797,bike
train\images\test3_sec1180.jpg,1242,610,1434,708,car
train\images\test3_sec1180.jpg,1147,601,1230,684,bike
train\images\test3_sec1180.jpg,989,681,1077,794,bike
train\images\test3_sec1180.jpg,128,507,168,546,car
train\images\test3_sec1180.jpg,339,540,403,617,bike
train\images\test3_sec1180.jpg,766,763,836,885,bike
train\images\test3_sec1180.jpg,976,849,1050,992,bike
train\images\test3_sec1190.jpg,1508,894,1910,1154,car
train\images\test3_sec1190.jpg,2210,971,2356,1105,bike
train\images\test3_sec1190.jpg,2356,940,2435,1102,bike
train\images\test3_sec1190.jpg,1129,1117,1279,1340,bike
train\images\test3_sec1190.jpg,1157,919,1254,1096,bike
train\images\test3_sec1190.jpg,1025,867,1123,1047,bike
train\images\test3_sec1190.jpg,494,845,574,989,bike
train\images\test3_sec1190.jpg,427,754,503,845,bike
train\images\test3_sec1190.jpg,769,757,836,900,bike
train\images\test3_sec1190.jpg,845,763,921,900,bike
train\images\test3_sec1190.jpg,943,748,1010,873,bike
train\images\test3_sec1190.jpg,363,556,461,623,car
train\images\test3_sec1190.jpg,1105,641,1175,742,bike
train\images\test3_sec1190.jpg,824,562,891,632,bike
train\images\test3_sec1190.jpg,509,552,555,632,bike
train\images\test3_sec1190.jpg,574,754,644,876,bike
train\images\test3_sec1190.jpg,1327,751,1431,903,bike
train\images\test3_sec1190.jpg,290,574,326,653,bike
train\images\test3_sec120.jpg,1422,1200,1654,1459,bike
train\images\test3_sec120.jpg,2216,1181,2417,1419,bike
train\images\test3_sec120.jpg,1712,803,1834,925,bike
train\images\test3_sec120.jpg,1883,858,1990,955,bike
train\images\test3_sec120.jpg,1172,784,1306,949,bike
train\images\test3_sec120.jpg,879,717,967,830,bike
train\images\test3_sec120.jpg,500,812,574,931,bike
train\images\test3_sec120.jpg,1022,656,1144,760,car
train\images\test3_sec120.jpg,1184,592,1346,681,car
train\images\test3_sec120.jpg,1520,784,1630,891,bike
train\images\test3_sec120.jpg,821,653,879,736,bike
train\images\test3_sec120.jpg,845,610,925,659,bike
train\images\test3_sec120.jpg,299,485,439,610,lorry
train\images\test3_sec120.jpg,85,531,137,589,car
train\images\test3_sec120.jpg,296,617,351,696,bike
train\images\test3_sec1200.jpg,1700,1035,1892,1285,bike
train\images\test3_sec1200.jpg,1532,946,1688,1117,bike
train\images\test3_sec1200.jpg,1269,787,1364,955,bike
train\images\test3_sec1200.jpg,1166,665,1276,812,car
train\images\test3_sec1200.jpg,1077,668,1129,791,bike
train\images\test3_sec1200.jpg,1031,867,1132,1022,bike
train\images\test3_sec1200.jpg,763,748,836,897,bike
train\images\test3_sec1200.jpg,400,607,561,681,car
train\images\test3_sec1200.jpg,49,525,116,565,car
train\images\test3_sec1200.jpg,906,763,964,907,bike
train\images\test3_sec1200.jpg,1727,818,1849,925,bike
train\images\test3_sec1200.jpg,1883,855,2011,961,bike
train\images\test3_sec1200.jpg,2118,995,2628,1392,minitruck
train\images\test3_sec1210.jpg,1749,919,1904,1093,bike
train\images\test3_sec1210.jpg,2210,974,2356,1099,bike
train\images\test3_sec1210.jpg,2359,934,2432,1099,bike
train\images\test3_sec1210.jpg,1724,818,1843,913,bike
train\images\test3_sec1210.jpg,1037,870,1141,1022,bike
train\images\test3_sec1210.jpg,1361,827,1492,986,bike
train\images\test3_sec1210.jpg,1105,604,1285,726,car
train\images\test3_sec1210.jpg,308,604,454,705,car
train\images\test3_sec1210.jpg,503,565,558,653,bike
train\images\test3_sec1210.jpg,757,751,839,891,bike
train\images\test3_sec1210.jpg,1205,729,1279,879,bike
train\images\test3_sec1210.jpg,1288,656,1343,763,bike
train\images\test3_sec1210.jpg,824,568,897,635,bike
train\images\test3_sec1210.jpg,119,528,161,586,car
train\images\test3_sec1210.jpg,851,757,906,894,bike
train\images\test3_sec1210.jpg,973,769,1028,910,bike
train\images\test3_sec1220.jpg,1681,1239,2210,1520,car
train\images\test3_sec1220.jpg,769,1041,943,1239,bike
train\images\test3_sec1220.jpg,2170,1068,2341,1267,bike
train\images\test3_sec1220.jpg,1834,855,1987,1004,bike
train\images\test3_sec1220.jpg,1724,809,1837,934,bike
train\images\test3_sec1220.jpg,2347,925,2432,1105,bike
train\images\test3_sec1220.jpg,1080,665,1227,852,car
train\images\test3_sec1220.jpg,818,833,897,955,bike
train\images\test3_sec1220.jpg,1031,864,1141,1022,bike
train\images\test3_sec1220.jpg,549,864,647,1032,bike
train\images\test3_sec1220.jpg,284,647,424,739,car
train\images\test3_sec1220.jpg,378,559,461,626,car
train\images\test3_sec1220.jpg,976,760,1025,910,bike
train\images\test3_sec1220.jpg,824,559,891,641,bike
train\images\test3_sec1220.jpg,509,562,558,641,bike
train\images\test3_sec1220.jpg,189,513,253,565,car
train\images\test3_sec1220.jpg,1395,742,1517,852,bike
train\images\test3_sec1220.jpg,690,1325,897,1520,cycle
train\images\test3_sec1230.jpg,1440,1248,1981,1520,car
train\images\test3_sec1230.jpg,1031,1279,1233,1511,bike
train\images\test3_sec1230.jpg,1025,946,1327,1172,car
train\images\test3_sec1230.jpg,906,736,1138,928,car
train\images\test3_sec1230.jpg,778,836,894,998,bike
train\images\test3_sec1230.jpg,512,1068,659,1236,cycle
train\images\test3_sec1230.jpg,1837,891,1999,1004,bike
train\images\test3_sec1230.jpg,1736,809,1828,931,bike
train\images\test3_sec1230.jpg,983,604,1123,726,car
train\images\test3_sec1230.jpg,815,708,891,842,bike
train\images\test3_sec1230.jpg,375,549,464,629,car
train\images\test3_sec1230.jpg,2356,943,2429,1093,bike
train\images\test3_sec1230.jpg,2203,961,2344,1099,bike
train\images\test3_sec1230.jpg,201,592,256,656,bike
train\images\test3_sec1230.jpg,830,552,882,635,bike
train\images\test3_sec1230.jpg,1392,742,1514,858,bike
train\images\test3_sec1240.jpg,1056,986,1428,1267,car
train\images\test3_sec1240.jpg,1874,958,2048,1138,bike
train\images\test3_sec1240.jpg,1843,925,1874,958,bike
train\images\test3_sec1240.jpg,1730,812,1834,925,bike
train\images\test3_sec1240.jpg,2353,943,2435,1093,bike
train\images\test3_sec1240.jpg,2206,968,2350,1105,bike
train\images\test3_sec1240.jpg,424,641,705,931,van
train\images\test3_sec1240.jpg,335,650,397,766,bike
train\images\test3_sec1240.jpg,635,1044,775,1254,bike
train\images\test3_sec1240.jpg,1309,729,1413,882,bike
train\images\test3_sec1240.jpg,1138,586,1291,681,car
train\images\test3_sec1240.jpg,955,610,1114,760,van
train\images\test3_sec1240.jpg,375,546,464,632,car
train\images\test3_sec1240.jpg,818,562,894,635,bike
train\images\test3_sec1250.jpg,2335,1084,2545,1300,bike
train\images\test3_sec1250.jpg,2350,937,2426,1087,bike
train\images\test3_sec1250.jpg,1837,879,1993,1013,bike
train\images\test3_sec1250.jpg,2203,961,2350,1105,bike
train\images\test3_sec1250.jpg,1315,861,1520,1029,bike
train\images\test3_sec1250.jpg,1724,797,1825,940,bike
train\images\test3_sec1250.jpg,1099,794,1236,955,bike
train\images\test3_sec1250.jpg,921,742,1028,885,bike
train\images\test3_sec1250.jpg,1010,626,1160,775,car
train\images\test3_sec1250.jpg,821,681,903,806,bike
train\images\test3_sec1250.jpg,387,556,485,641,car
train\images\test3_sec1250.jpg,1141,565,1276,690,car
train\images\test3_sec1250.jpg,818,568,897,635,bike
train\images\test3_sec1250.jpg,1385,754,1514,852,bike
train\images\test3_sec1250.jpg,552,574,598,647,bike
train\images\test3_sec1250.jpg,497,565,537,644,bike
train\images\test3_sec1260.jpg,1022,757,1288,952,car
train\images\test3_sec1260.jpg,802,794,1001,986,minitruck
train\images\test3_sec1260.jpg,748,983,873,1163,bike
train\images\test3_sec1260.jpg,2383,1068,2548,1242,bike
train\images\test3_sec1260.jpg,2206,958,2362,1108,bike
train\images\test3_sec1260.jpg,2173,1117,2365,1331,bike
train\images\test3_sec1260.jpg,2478,1285,2655,1477,bike
train\images\test3_sec1260.jpg,1718,1004,1917,1227,bike
train\images\test3_sec1260.jpg,1981,977,2152,1172,bike
train\images\test3_sec1260.jpg,1468,852,1636,1013,bike
train\images\test3_sec1260.jpg,1730,812,1837,928,bike
train\images\test3_sec1260.jpg,1837,870,1984,1010,bike
train\images\test3_sec1260.jpg,323,662,366,766,bike
train\images\test3_sec1260.jpg,851,592,1059,693,car
train\images\test3_sec1260.jpg,387,562,479,635,car
train\images\test3_sec1260.jpg,366,824,479,952,bike
train\images\test3_sec1270.jpg,1700,949,1910,1157,bike
train\images\test3_sec1270.jpg,1443,928,1611,1126,bike
train\images\test3_sec1270.jpg,1114,794,1242,952,bike
train\images\test3_sec1270.jpg,1251,787,1388,937,cycle
train\images\test3_sec1270.jpg,2356,934,2429,1096,bike
train\images\test3_sec1270.jpg,2206,955,2353,1108,bike
train\images\test3_sec1270.jpg,1727,806,1834,925,bike
train\images\test3_sec1270.jpg,903,757,976,885,bike
train\images\test3_sec1270.jpg,741,696,882,885,minitruck
train\images\test3_sec1270.jpg,509,598,619,678,car
train\images\test3_sec1270.jpg,369,494,516,629,lorry
train\images\test3_sec1270.jpg,1196,659,1303,791,car
train\images\test3_sec1270.jpg,296,522,360,598,car
train\images\test3_sec1270.jpg,177,467,296,562,bus
train\images\test3_sec1270.jpg,52,476,134,577,van
train\images\test3_sec1270.jpg,2307,1325,2521,1514,cycle
train\images\test3_sec1270.jpg,2454,1087,2612,1258,bike
train\images\test3_sec1280.jpg,1562,797,2310,1352,lorry
train\images\test3_sec1280.jpg,1465,1361,1739,1514,bike
train\images\test3_sec1280.jpg,1880,1395,2182,1520,bike
train\images\test3_sec1280.jpg,2469,1233,2670,1431,bike
train\images\test3_sec1280.jpg,1053,711,1358,977,car
train\images\test3_sec1280.jpg,946,781,1034,937,bike
train\images\test3_sec1280.jpg,748,690,888,888,minitruck
train\images\test3_sec1280.jpg,909,699,958,794,bike
train\images\test3_sec1280.jpg,546,522,1065,693,bus
train\images\test3_sec1280.jpg,339,665,397,757,bike
train\images\test3_sec1280.jpg,253,613,308,708,bike
train\images\test3_sec1280.jpg,479,574,512,647,bike
train\images\test3_sec1280.jpg,403,565,436,620,bike
train\images\test3_sec1280.jpg,2356,934,2432,1108,bike
train\images\test3_sec1290.jpg,1620,1261,1877,1508,bike
train\images\test3_sec1290.jpg,2432,1279,2640,1499,bike
train\images\test3_sec1290.jpg,2295,1114,2454,1309,bike
train\images\test3_sec1290.jpg,1837,888,1984,1013,bike
train\images\test3_sec1290.jpg,1718,806,1834,919,bike
train\images\test3_sec1290.jpg,2356,937,2432,1096,bike
train\images\test3_sec1290.jpg,2210,952,2350,1102,bike
train\images\test3_sec1290.jpg,928,888,1059,1065,bike
train\images\test3_sec1290.jpg,1160,934,1312,1105,bike
train\images\test3_sec1290.jpg,784,855,879,1022,bike
train\images\test3_sec1290.jpg,522,845,613,989,bike
train\images\test3_sec1290.jpg,409,845,488,1001,bike
train\images\test3_sec1290.jpg,241,577,299,644,bike
train\images\test3_sec1290.jpg,555,598,604,675,bike
train\images\test3_sec1290.jpg,387,559,433,629,bike
train\images\test3_sec1290.jpg,748,531,1285,665,bus
train\images\test3_sec1290.jpg,1978,1068,2182,1276,bike
train\images\test3_sec1290.jpg,757,699,885,855,minitruck
train\images\test3_sec1290.jpg,635,748,732,876,bike
train\images\test3_sec130.jpg,2136,1053,2304,1270,bike
train\images\test3_sec130.jpg,1733,961,1907,1163,bike
train\images\test3_sec130.jpg,1724,815,1834,928,bike
train\images\test3_sec130.jpg,1889,858,1984,955,bike
train\images\test3_sec130.jpg,821,842,931,1007,bike
train\images\test3_sec130.jpg,918,784,1007,922,bike
train\images\test3_sec130.jpg,1526,781,1630,894,bike
train\images\test3_sec130.jpg,824,559,885,629,bike
train\images\test3_sec130.jpg,375,546,436,623,bike
train\images\test3_sec130.jpg,384,726,442,858,bike
train\images\test3_sec130.jpg,726,781,802,931,bike
train\images\test3_sec130.jpg,274,629,326,714,bike
train\images\test3_sec130.jpg,326,687,375,775,bike
train\images\test3_sec1300.jpg,2127,1001,2283,1193,bike
train\images\test3_sec1300.jpg,2350,931,2426,1105,bike
train\images\test3_sec1300.jpg,1279,729,1392,870,bike
train\images\test3_sec1300.jpg,1724,806,1837,922,bike
train\images\test3_sec1300.jpg,1843,873,1987,1004,bike
train\images\test3_sec1300.jpg,604,992,741,1190,bike
train\images\test3_sec1300.jpg,1004,885,1105,1035,bike
train\images\test3_sec1300.jpg,1129,696,1218,852,bike
train\images\test3_sec1300.jpg,1047,705,1117,839,bike
train\images\test3_sec1300.jpg,705,800,796,958,bike
train\images\test3_sec1300.jpg,836,858,912,1038,bike
train\images\test3_sec1300.jpg,912,852,986,1001,bike
train\images\test3_sec1300.jpg,198,592,274,659,bike
train\images\test3_sec1300.jpg,900,739,967,855,bike
train\images\test3_sec1300.jpg,744,702,876,803,minitruck
train\images\test3_sec1300.jpg,824,565,885,641,bike
train\images\test3_sec1310.jpg,558,818,1031,1297,van
train\images\test3_sec1310.jpg,1138,907,1260,1093,bike
train\images\test3_sec1310.jpg,1385,1053,1547,1264,bike
train\images\test3_sec1310.jpg,2420,1181,2695,1505,car
train\images\test3_sec1310.jpg,2359,934,2429,1108,bike
train\images\test3_sec1310.jpg,2203,961,2353,1102,bike
train\images\test3_sec1310.jpg,1828,891,1987,1004,bike
train\images\test3_sec1310.jpg,1733,812,1828,928,bike
train\images\test3_sec1310.jpg,867,601,1083,733,car
train\images\test3_sec1310.jpg,424,543,473,620,bike
train\images\test3_sec1310.jpg,793,592,860,665,bike
train\images\test3_sec1320.jpg,1153,903,1309,1093,bike
train\images\test3_sec1320.jpg,1434,809,1590,983,bike
train\images\test3_sec1320.jpg,1825,897,1993,1004,bike
train\images\test3_sec1320.jpg,1724,803,1825,919,bike
train\images\test3_sec1320.jpg,1202,623,1367,745,car
train\images\test3_sec1320.jpg,989,885,1102,1053,bike
train\images\test3_sec1320.jpg,522,760,809,1047,minitruck
train\images\test3_sec1320.jpg,339,656,393,742,bike
train\images\test3_sec1320.jpg,210,638,299,714,car
train\images\test3_sec1320.jpg,219,513,397,644,van
train\images\test3_sec1320.jpg,94,525,161,586,car
train\images\test3_sec1320.jpg,854,922,986,1068,bike
train\images\test3_sec1320.jpg,815,556,888,638,bike
train\images\test3_sec1320.jpg,458,586,519,650,bike
train\images\test3_sec1320.jpg,2048,980,2551,1386,minitruck
train\images\test3_sec1330.jpg,1132,1102,1636,1468,car
train\images\test3_sec1330.jpg,1721,1343,2213,1523,minitruck
train\images\test3_sec1330.jpg,1373,821,1648,1026,car
train\images\test3_sec1330.jpg,1828,888,1990,1004,bike
train\images\test3_sec1330.jpg,2350,937,2432,1105,bike
train\images\test3_sec1330.jpg,2203,946,2347,1099,bike
train\images\test3_sec1330.jpg,821,552,906,647,bike
train\images\test3_sec1330.jpg,1126,894,1239,1059,bike
train\images\test3_sec1330.jpg,1089,592,1364,800,lorry
train\images\test3_sec1330.jpg,1001,879,1089,1041,bike
train\images\test3_sec1330.jpg,894,855,983,1016,bike
train\images\test3_sec1330.jpg,845,827,900,998,bike
train\images\test3_sec1330.jpg,686,797,784,931,bike
train\images\test3_sec1330.jpg,766,684,863,812,minitruck
train\images\test3_sec1330.jpg,986,751,1065,876,bike
train\images\test3_sec1330.jpg,329,613,430,742,minitruck
train\images\test3_sec1330.jpg,219,623,262,702,bike
train\images\test3_sec1330.jpg,2579,1181,2683,1465,car
train\images\test3_sec1340.jpg,1111,1080,1630,1435,car
train\images\test3_sec1340.jpg,909,1004,1034,1218,bike
train\images\test3_sec1340.jpg,1703,958,1862,1163,bike
train\images\test3_sec1340.jpg,1926,986,2112,1169,bike
train\images\test3_sec1340.jpg,2206,968,2350,1102,bike
train\images\test3_sec1340.jpg,2347,940,2432,1105,bike
train\images\test3_sec1340.jpg,1727,812,1828,919,bike
train\images\test3_sec1340.jpg,1392,757,1492,913,bike
train\images\test3_sec1340.jpg,1099,717,1288,885,car
train\images\test3_sec1340.jpg,696,784,784,940,bike
train\images\test3_sec1340.jpg,1123,897,1227,1059,bike
train\images\test3_sec1340.jpg,1004,891,1092,1050,bike
train\images\test3_sec1340.jpg,979,717,1062,867,bike
train\images\test3_sec1340.jpg,900,852,989,995,bike
train\images\test3_sec1340.jpg,2490,1276,2667,1499,bike
train\images\test3_sec1340.jpg,842,818,891,974,bike
train\images\test3_sec1350.jpg,1578,1267,2075,1523,minitruck
train\images\test3_sec1350.jpg,1016,1004,1422,1294,car
train\images\test3_sec1350.jpg,1681,980,1883,1200,bike
train\images\test3_sec1350.jpg,2200,1035,2371,1215,bike
train\images\test3_sec1350.jpg,2362,943,2423,1096,bike
train\images\test3_sec1350.jpg,1727,812,1834,922,bike
train\images\test3_sec1350.jpg,1334,791,1462,952,bike
train\images\test3_sec1350.jpg,918,855,1001,1022,bike
train\images\test3_sec1350.jpg,345,623,503,708,car
train\images\test3_sec1350.jpg,1105,632,1166,717,bike
train\images\test3_sec1350.jpg,998,775,1074,907,bike
train\images\test3_sec1350.jpg,754,751,827,888,bike
train\images\test3_sec1350.jpg,903,751,943,842,bike
train\images\test3_sec1350.jpg,1843,900,1984,1001,bike
train\images\test3_sec1350.jpg,1208,583,1404,742,minitruck
train\images\test3_sec1360.jpg,857,687,1340,1209,lorry
train\images\test3_sec1360.jpg,1520,1145,1697,1364,bike
train\images\test3_sec1360.jpg,2356,937,2420,1105,bike
train\images\test3_sec1360.jpg,1825,885,1984,1004,bike
train\images\test3_sec1360.jpg,1718,812,1819,922,bike
train\images\test3_sec1360.jpg,2197,971,2350,1102,bike
train\images\test3_sec1360.jpg,332,757,406,852,bike
train\images\test3_sec1360.jpg,540,604,589,690,bike
train\images\test3_sec1360.jpg,259,650,320,714,bike
train\images\test3_sec1360.jpg,1022,589,1160,687,minitruck
train\images\test3_sec1360.jpg,821,571,894,632,bike
train\images\test3_sec1370.jpg,1956,943,2118,1138,bike
train\images\test3_sec1370.jpg,1611,907,1764,1080,bike
train\images\test3_sec1370.jpg,2362,934,2420,1111,bike
train\images\test3_sec1370.jpg,2200,971,2356,1105,bike
train\images\test3_sec1370.jpg,1227,791,1334,937,bike
train\images\test3_sec1370.jpg,1102,806,1214,961,bike
train\images\test3_sec1370.jpg,1828,873,1971,995,bike
train\images\test3_sec1370.jpg,494,861,592,992,bike
train\images\test3_sec1370.jpg,308,687,387,787,bike
train\images\test3_sec1370.jpg,103,562,134,623,bike
train\images\test3_sec1370.jpg,1117,629,1184,708,bike
train\images\test3_sec1370.jpg,1208,675,1376,794,auto
train\images\test3_sec1370.jpg,1004,687,1080,791,bike
train\images\test3_sec1370.jpg,912,760,1001,867,bike
train\images\test3_sec1370.jpg,784,696,857,781,bike
train\images\test3_sec1370.jpg,897,607,983,675,bike
train\images\test3_sec1370.jpg,815,565,888,638,bike
train\images\test3_sec1370.jpg,525,617,577,684,bike
train\images\test3_sec1380.jpg,2094,1013,2307,1184,bike
train\images\test3_sec1380.jpg,2344,940,2429,1102,bike
train\images\test3_sec1380.jpg,1462,900,1614,1065,bike
train\images\test3_sec1380.jpg,1028,806,1254,986,car
train\images\test3_sec1380.jpg,1843,897,1990,1013,bike
train\images\test3_sec1380.jpg,903,726,1022,842,bike
train\images\test3_sec1380.jpg,448,556,561,662,minitruck
train\images\test3_sec1380.jpg,1260,668,1334,797,bike
train\images\test3_sec1380.jpg,1324,830,1437,983,bike
train\images\test3_sec1380.jpg,1324,626,1382,714,bike
train\images\test3_sec1380.jpg,809,604,876,693,bike
train\images\test3_sec1380.jpg,219,549,308,635,minitruck
train\images\test3_sec1390.jpg,2249,1041,2689,1505,van
train\images\test3_sec1390.jpg,1834,1029,2042,1261,bike
train\images\test3_sec1390.jpg,2032,1041,2234,1270,bike
train\images\test3_sec1390.jpg,983,949,1324,1187,car
train\images\test3_sec1390.jpg,537,894,809,1087,car
train\images\test3_sec1390.jpg,793,1221,1013,1456,bike
train\images\test3_sec1390.jpg,824,821,909,955,bike
train\images\test3_sec1390.jpg,284,687,363,791,bike
train\images\test3_sec1390.jpg,1446,949,1651,1160,bike
train\images\test3_sec1390.jpg,763,537,1291,705,bus
train\images\test3_sec1390.jpg,1257,690,1318,775,bike
train\images\test3_sec1390.jpg,1590,836,1733,989,bike
train\images\test3_sec1390.jpg,1834,900,1993,995,bike
train\images\test3_sec1390.jpg,766,729,821,870,bike
train\images\test3_sec140.jpg,1254,775,1526,989,car
train\images\test3_sec140.jpg,1727,815,1822,925,bike
train\images\test3_sec140.jpg,1886,867,1996,974,bike
train\images\test3_sec140.jpg,1050,806,1157,974,bike
train\images\test3_sec140.jpg,879,806,979,946,bike
train\images\test3_sec140.jpg,351,742,454,867,bike
train\images\test3_sec140.jpg,445,711,543,818,bike
train\images\test3_sec140.jpg,274,696,342,775,bike
train\images\test3_sec140.jpg,219,635,296,693,bike
train\images\test3_sec140.jpg,1135,638,1324,772,car
train\images\test3_sec140.jpg,821,559,897,629,bike
train\images\test3_sec140.jpg,415,546,500,623,car
train\images\test3_sec140.jpg,189,516,256,556,car
train\images\test3_sec140.jpg,116,504,168,543,car
